hex_id,h3_resolution,source_h3_resolution,aggregation_method,source_child_hex_count,class_km,class_k8,landscape_type_id,landscape_type_name,landscape_type,landscape_source,qgis_fill,dominant_area_m2,dominant_area_km2,dominant_area_share_pct,total_classified_area_m2,classified_hex_share_pct,hex_area_m2,type_count,second_type_id,second_area_m2,review_flag,review_flag_tie,review_flag_low_dominance,review_flag_low_hex_coverage,review_flag_overlap_possible,legacy_v10_type_id,legacy_v10_type_name,legacy_v10_confidence,F1,F2,F3,F4,F5,centroid_ost_m,centroid_nord_m,befolkning_antal,stor_vag_langd_m,bebyggelsecentrum_andel,gles_bebyggelse_andel,industri_verksamhet_andel,jordbruksmark_andel,skog_andel,fredskov_andel,sjo_andel,vatmark_andel,vattendrag_langd_m,skyddade_vattendrag_langd_m,kustlinje_langd_m,kustnara_zon_andel,sanddyn_andel,ekologisk_forbindelse_andel,fredade_omraden_andel,natura_habitat_andel,natura_fagelskydd_andel,strandbeskyddelse_andel,kulturhistoriskt_bevarandevarde_andel,vardefull_kulturmiljo_andel,militart_omrade_andel,inflygningszon_andel,relief_m,hogsta_hojd_m,medelhojd_kontur_m,medellutning_kontur_grader,total_vag_langd_m,hogspanning_langd_m,vindkraftverk_antal,solpark_antal,elstation_antal,beskyttede_naturtyper_andel,natur_viltreservat_andel,natura_sarskilt_utpekad_mark_andel,skyddad_natur_andel,skyddad_natur_max_komponent_andel,skyddad_natur_komponent_antal,skyddad_natur_finns
891f2a673cbffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,3,3,LT05,Slätt- och jordbrukslandskap,Slätt- och jordbrukslandskap,LABLAB PDF dominant R10 aggregated to R9,#C7D84C,45694.202484501526,0.045694202484501525,61.90948026411404,73808.08607916592,83.04267408432678,88879.70780446753,2,LT04,28113.883594664396,,False,False,False,False,LT03,Jordbruksdominerat sprickdalslandskap,medel,-0.2884,-0.3127,-0.5532,-0.5173,-1.134,877880.195572292,6123041.15611297,4,143.349528394808,0.0,0.0,0.0,0.871144584095646,0.007033974484458,0.0199454143493787,0.004487276764766,0.0,285.410590832201,0.0,0.0,0.0,0.0,0.124380094306158,0.0,0.0107347977708531,0.0107346694473016,0.0,0.0,0.0,0.0,0.0,7.5,115.0,111.309615171043,1.69496189850492,143.349528394808,0.0,0,0,0,0.0045961011359111,0.0,0.0,0.0460109827034446,0.0199454143493787,4,True
891f2a673cfffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,7,7,LT04,Skogs- och sprickdalslandskap,Skogs- och sprickdalslandskap,LABLAB PDF dominant R10 aggregated to R9,#2E6B3E,88875.82723358925,0.08887582723358925,100.0,88875.82723358925,100.00000000001782,88875.82723357342,1,,0.0,,False,False,False,False,LT04,Skogsklätt sprickdalslandskap,hög,-0.4565,-0.1261,1.278,-0.2623,-1.0722,878214.99671687,6123097.87146278,7,393.450948888596,0.0,0.0,0.0,0.104476758696626,0.819494261215152,0.965764919162122,0.0002521243694265,0.0,691.053109252835,0.0,0.0,0.0,0.0,1.00053470849345,0.0,0.993860294223827,0.993860388211301,0.0,0.0,0.0,0.0,0.0,2.5,117.5,116.292883868498,0.803972262997657,393.450948888596,0.0,0,0,0,0.0003567074159311,0.0,0.0,1.0,0.993860388211301,4,True
891f2a673d3ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,3,3,LT05,Slätt- och jordbrukslandskap,Slätt- och jordbrukslandskap,LABLAB PDF dominant R10 aggregated to R9,#C7D84C,71447.03016376868,0.07144703016376867,91.90824154071397,77737.3486491075,87.4927338495323,88850.06243238226,2,LT04,6290.318485338823,classified_area_gt_hex_area;low_dominant_share,False,True,False,True,LT03,Jordbruksdominerat sprickdalslandskap,medel,-0.2958,-0.2944,-0.2612,-0.3819,-1.3278,877818.116327533,6123563.34642858,2,0.0,0.0,0.0,0.0,0.898745798705547,0.0,0.0002820795831227,0.0,0.0,140.6113089492,0.0,0.0,0.0,0.0,0.0645072942662549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,105.0,102.04680249123,1.70877493477282,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0002820795831227,0.0002820795831227,1,True
891f2a673d7ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,7,7,LT04,Skogs- och sprickdalslandskap,Skogs- och sprickdalslandskap,LABLAB PDF dominant R10 aggregated to R9,#2E6B3E,88853.02109261416,0.08885302109261416,100.0,88853.02109261416,99.9999999999979,88853.02109261602,1,,0.0,,False,False,False,False,LT04,Skogsklätt sprickdalslandskap,hög,-0.5108,-0.1739,1.6856,-0.1919,-1.0222,878152.902783715,6123620.06373734,0,226.717155661938,0.0,0.0,0.0,0.104082873961644,0.876705319271937,0.894931634991618,0.0,0.0,1235.60698694476,0.0,0.0,0.0,0.0,0.990118515723221,0.0,0.882148168758626,0.882148326308547,0.0,0.0,0.0,0.0,0.0,7.5,112.5,109.830858465192,1.18744331543655,226.717155661938,0.0,0,0,0,0.0,0.0,0.0,1.0,0.894931634991618,3,True
891f2a673dbffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,3,3,LT05,Slätt- och jordbrukslandskap,Slätt- och jordbrukslandskap,LABLAB PDF dominant R10 aggregated to R9,#C7D84C,88855.99801452551,0.08885599801452551,100.0,88855.99801452551,99.99999999999267,88855.99801453203,1,,0.0,,False,False,False,False,LT03,Jordbruksdominerat sprickdalslandskap,medel,0.0038,-0.4514,-0.7366,-0.5412,-1.1599,877681.760403373,6123273.89895805,0,0.0,0.0,0.0,0.0,0.813134829014516,0.121670324291146,0.0,0.0,0.0,191.353483445425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,110.0,101.960640797167,2.71177542403974,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,False
891f2a67403ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,7,7,LT04,Skogs- och sprickdalslandskap,Skogs- och sprickdalslandskap,LABLAB PDF dominant R10 aggregated to R9,#2E6B3E,88786.83573247399,0.08878683573247399,100.0,88786.83573247399,100.00000000001364,88786.83573246188,1,,0.0,,False,False,False,False,LT04,Skogsklätt sprickdalslandskap,hög,-0.826,-0.2317,2.7988,0.1509,-1.3087,876106.948288189,6126468.66197544,0,0.0,0.0,0.0,0.0,0.0,0.999999999999415,0.999999999999415,0.0,0.0,1272.14720977018,0.0,0.0,0.0,0.0,0.999999999999415,0.0,0.999999999999415,0.999999999999415,0.0,0.0,0.0,0.0,0.0,10.0,122.5,117.623202393561,1.49060033439148,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.999999999999415,3,True
891f2a67407ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,7,7,LT04,Skogs- och sprickdalslandskap,Skogs- och sprickdalslandskap,LABLAB PDF dominant R10 aggregated to R9,#2E6B3E,88786.52050143294,0.08878652050143294,100.0,88786.52050143294,100.00000000001049,88786.52050142363,1,,0.0,,False,False,False,False,LT04,Skogsklätt sprickdalslandskap,hög,-0.7371,-0.1793,2.5855,-0.1444,-0.9946,876441.628630829,6126525.38701304,0,0.0,0.0,0.0,0.0,0.0,1.00000000000075,0.993076388331598,0.0,0.0,650.310193410618,0.0,0.0,0.0,0.0,1.00000000000075,0.0,1.00000000000075,1.00000000000075,0.0,0.0,0.0,0.0,0.0,5.0,117.5,114.668056479038,0.756911859751759,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,1.00000000000075,3,True
891f2a6740bffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,7,7,LT04,Skogs- och sprickdalslandskap,Skogs- och sprickdalslandskap,LABLAB PDF dominant R10 aggregated to R9,#2E6B3E,88788.43785591982,0.08878843785591982,100.0,88788.43785591982,100.00000000001468,88788.43785590678,1,,0.0,,False,False,False,False,LT04,Skogsklätt sprickdalslandskap,hög,-0.3953,-0.1593,2.8517,0.1414,-0.6669,875970.608066628,6126179.34600269,0,0.0,0.0,0.0,0.0,0.0,1.00000000000008,1.00000000000008,0.101261438424955,0.0,768.800910907867,0.0,0.0,0.0,0.0,1.00000000000008,0.0,1.00000000000008,1.00000000000008,0.0,0.0,0.0,0.0,0.0,10.0,127.5,121.037698678911,1.65358818142144,0.0,0.0,0,0,0,0.182020668747469,0.0,0.0,1.0,1.00000000000008,4,True
891f2a6740fffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,7,7,LT04,Skogs- och sprickdalslandskap,Skogs- och sprickdalslandskap,LABLAB PDF dominant R10 aggregated to R9,#2E6B3E,88794.8475451041,0.0887948475451041,100.0,88794.8475451041,100.00000000000419,88794.84754510038,1,,0.0,,False,False,False,False,LT04,Skogsklätt sprickdalslandskap,hög,-0.5418,-0.3091,3.393,-0.0711,-0.7989,876305.293508357,6126236.06956492,0,0.0,0.0,0.0,0.0,0.0,0.903009973518411,0.999999999999916,0.0183690060308402,0.0969900264828758,1628.57546793327,0.0,0.0,0.0,0.0,0.999999999999916,0.0,0.999999999999916,0.999999999999916,0.0,0.0,0.0,0.0,0.0,7.5,120.0,115.341670027902,1.35661100676604,0.0,0.0,0,0,0,0.238723017749544,0.0,0.0174955069303254,1.0,0.999999999999916,5,True
891f2a67413ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,7,7,LT04,Skogs- och sprickdalslandskap,Skogs- och sprickdalslandskap,LABLAB PDF dominant R10 aggregated to R9,#2E6B3E,88773.07580048405,0.08877307580048405,100.0,88773.07580048405,100.00000000000419,88773.07580048032,1,,0.0,,False,False,False,False,LT04,Skogsklätt sprickdalslandskap,hög,-0.8788,-0.2013,2.5563,0.1046,-1.3282,875908.612202936,6126701.2427052,0,0.0,0.0,0.0,0.0,0.0,0.999999999999498,0.999999999999498,0.0065340209124954,0.0,839.328128649396,0.0,0.0,0.0,0.0,0.999999999999498,0.0,0.999999999999498,0.999999999999498,0.0,0.0,0.0,0.0,0.0,5.0,117.5,115.244659135489,1.21815721959049,0.0,0.0,0,0,0,0.0070930777237459,0.0,0.0,1.0,0.999999999999498,4,True
891f2a67417ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,7,7,LT04,Skogs- och sprickdalslandskap,Skogs- och sprickdalslandskap,LABLAB PDF dominant R10 aggregated to R9,#2E6B3E,88777.92737099994,0.08877792737099995,100.0,88777.92737099994,100.00000000000524,88777.92737099528,1,,0.0,,False,False,False,False,LT04,Skogsklätt sprickdalslandskap,hög,-0.7321,-0.1457,2.2343,-0.08,-1.2871,876243.282953335,6126757.96821844,0,0.0,0.0,0.0,0.0,0.0,0.999999999999833,0.999999999999833,0.0,0.0,920.867006399744,0.0,0.0,0.0,0.0,0.999999999999833,0.0,0.999999999999833,0.999999999999833,0.0,0.0,0.0,0.0,0.0,5.0,115.0,111.476796790079,1.1111383669762,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.999999999999833,3,True
891f2a6741bffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,7,7,LT04,Skogs- och sprickdalslandskap,Skogs- och sprickdalslandskap,LABLAB PDF dominant R10 aggregated to R9,#2E6B3E,88776.80926108267,0.08877680926108267,100.0,88776.80926108267,100.00000000002413,88776.80926106125,1,,0.0,,False,False,False,False,LT04,Skogsklätt sprickdalslandskap,hög,-0.656,-0.0994,2.5004,0.1028,-0.8451,875772.272438694,6126411.93793723,0,0.0,0.0,0.0,0.0,0.0,0.999999999999665,0.999999999999665,0.0,0.0,105.862373853756,0.0,0.0,0.0,0.0,0.999999999999665,0.0,0.999999999999665,0.999999999999665,0.0,0.0,0.0,0.0,0.0,7.5,125.0,122.126449182129,1.64134695385342,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.999999999999665,3,True
891f2a67423ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,7,7,LT04,Skogs- och sprickdalslandskap,Skogs- och sprickdalslandskap,LABLAB PDF dominant R10 aggregated to R9,#2E6B3E,85603.79809065023,0.08560379809065023,100.0,85603.79809065023,96.40852416708422,88792.76892807893,1,,0.0,,False,False,False,False,LT04,Skogsklätt sprickdalslandskap,hög,-0.3982,-0.2978,2.8176,-0.5257,-0.4852,876974.677870027,6126349.51968778,0,0.0,0.0,0.0,0.0,0.0024893568647107,0.70839781529066,0.993549673924873,0.0,0.286132513040204,742.810466772408,0.0,0.0,0.0,0.0,1.00075234251395,0.0,0.994531534113518,0.994531475081077,0.0,0.0,0.0,0.0,0.0,5.0,117.5,113.143522835517,0.544313714461278,0.0,0.0,0,0,0,0.379533523762901,0.0,0.0527106705192832,1.0,0.994531534113518,5,True
891f2a67427ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,7,7,LT03,Jordbruks- och sprickdalslandskap,Jordbruks- och sprickdalslandskap,LABLAB PDF dominant R10 aggregated to R9,#A35A3C,41755.71702959109,0.04175571702959109,55.64866898805571,75034.5296462588,84.50910463157057,88788.69321049191,2,LT04,33278.81261666771,low_dominant_share,False,True,False,False,LT04,Skogsklätt sprickdalslandskap,hög,-0.5065,-0.3774,1.5798,-0.321,-0.5657,877309.376788142,6126406.24624842,4,280.916228824354,0.0,0.0,0.0,0.472393876882952,0.344473392809977,0.498918491680003,0.001809711375029,0.000942386564492,654.703868021838,0.0,0.0,0.0,0.0,0.680321371396217,0.0,0.548998018359486,0.525011147731032,0.0,0.0,0.0,0.0,0.0,2.5,115.0,112.758401509852,0.320748136092163,280.916228824354,0.0,0,0,0,0.178971553831741,0.0,0.158900292744289,1.0,0.548998018359486,5,True
891f2a6742bffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,7,7,LT04,Skogs- och sprickdalslandskap,Skogs- och sprickdalslandskap,LABLAB PDF dominant R10 aggregated to R9,#2E6B3E,88801.09890988097,0.08880109890988097,100.0,88801.09890988097,99.99999999998322,88801.09890989587,1,,0.0,,False,False,False,False,LT04,Skogsklätt sprickdalslandskap,hög,-0.4701,-0.0265,3.1086,-0.2203,-0.7558,876838.347389879,6126060.18955892,0,0.0,0.0,0.0,0.0,0.0275360822191841,1.00000000000025,1.00000000000025,0.0,0.0,801.002197688545,0.0,0.0,0.0,0.0,1.00000000000025,0.0,1.00000000000025,1.00000000000025,0.0,0.0,0.0,0.0,0.0,7.5,120.0,115.870375898002,1.357484771798,0.0,0.0,0,0,0,0.030104587263198,0.0,0.0271240254534667,1.0,1.00000000000025,5,True
891f2a6742fffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,7,7,LT04,Skogs- och sprickdalslandskap,Skogs- och sprickdalslandskap,LABLAB PDF dominant R10 aggregated to R9,#2E6B3E,88797.43385609798,0.08879743385609798,100.0,88797.43385609798,100.00000000001049,88797.43385608867,1,,0.0,,False,False,False,False,LT04,Skogsklätt sprickdalslandskap,hög,-0.4326,-0.3768,3.4722,-0.2337,-0.3429,877173.051408692,6126116.91464396,0,153.963413265008,0.0,0.0,0.0,0.0,0.672959310003917,0.969573687301268,0.0,0.301266650741358,868.383131196054,0.0,0.0,0.0,0.0,1.00000000000017,0.0,1.00000000000017,1.00000000000017,0.0,0.0,0.0,0.0,0.0,0.0,112.5,112.926937989969,0.420154275468678,153.963413265008,0.0,0,0,0,0.416476321847893,0.0,0.0373604530029557,1.0,1.00000000000017,5,True
891f2a67433ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,7,7,LT03,Jordbruks- och sprickdalslandskap,Jordbruks- och sprickdalslandskap,LABLAB PDF dominant R10 aggregated to R9,#A35A3C,46316.302824251354,0.04631630282425135,58.45908013264187,79228.58642175188,89.23270401058154,88788.73200161755,2,LT04,32912.28359750053,low_dominant_share,False,True,False,False,LT04,Skogsklätt sprickdalslandskap,hög,-0.5573,-0.3979,1.4857,-0.4268,-0.9077,876776.313465702,6126582.11305005,0,80.3556848892542,0.0,0.0,0.0,0.515432844684535,0.444125921065195,0.428038870334934,0.0,0.0,860.73370973361,0.0,0.0,0.0,0.0,0.590945463791331,0.0,0.454976988656315,0.446802344475197,0.0,0.0,0.0,0.0,0.0,5.0,115.0,113.168456465654,0.729902091202423,80.3556848892542,0.0,0,0,0,0.0,0.0,0.0,1.0,0.454976988656315,3,True
891f2a67437ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,3,3,LT03,Jordbruks- och sprickdalslandskap,Jordbruks- och sprickdalslandskap,LABLAB PDF dominant R10 aggregated to R9,#A35A3C,88708.67440003715,0.08870867440003716,100.0,88708.67440003715,99.91478764374783,88784.32961928844,1,,0.0,,False,False,False,False,LT05,Slätt- och jordbrukslandskap,medel,-0.6038,-0.5274,0.3102,-0.343,-0.8275,877111.002791897,6126638.84008649,1,285.526010826542,0.0,0.0,0.0,0.873313067649394,0.0007632049642753,0.0005789955365649,0.0061824041242903,0.0,227.480265032085,0.0,0.0,0.0,0.0,0.15254279140822,0.0,0.0007644505016939,0.0007643504151699,0.0,0.0,0.0,0.0,0.0,5.0,115.0,111.80959080259,0.689588510372611,285.526010826542,0.0,0,0,0,0.0068055255664602,0.0,0.0,0.0089133220198891,0.0068055255664602,4,True
891f2a6743bffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,7,7,LT04,Skogs- och sprickdalslandskap,Skogs- och sprickdalslandskap,LABLAB PDF dominant R10 aggregated to R9,#2E6B3E,88788.37569294032,0.08878837569294032,100.0,88788.37569294032,100.00000000000105,88788.37569293939,1,,0.0,,False,False,False,False,LT04,Skogsklätt sprickdalslandskap,hög,-0.5673,-0.1058,3.1089,-0.3672,-0.6241,876639.983443129,6126292.79412662,0,0.0,0.0,0.0,0.0,0.122464267840865,0.999999999999749,0.999999999999749,0.0,0.0,1919.16668870575,0.0,0.0,0.0,0.0,0.999999999999749,0.0,0.999999999999749,0.999999999999749,0.0,0.0,0.0,0.0,0.0,5.0,117.5,113.922511987848,0.902863870155858,0.0,0.0,0,0,0,0.129630077281392,0.0,0.125573838951706,1.0,0.999999999999749,5,True
891f2a67443ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,7,7,LT04,Skogs- och sprickdalslandskap,Skogs- och sprickdalslandskap,LABLAB PDF dominant R10 aggregated to R9,#2E6B3E,88798.43020686973,0.08879843020686973,100.0,88798.43020686973,99.99999999999895,88798.43020687066,1,,0.0,,False,False,False,False,LT04,Skogsklätt sprickdalslandskap,hög,-0.1661,-0.2605,2.4056,0.2139,-0.4877,875499.576243985,6125833.29921385,5,376.400278399282,0.0,0.0,0.0,0.0,0.875670303747416,0.83914879012716,0.0047657064031346,0.0,302.531995199469,0.0,0.0,0.0,0.0,1.00000000000025,0.0,1.00000000000025,1.00000000000025,0.0,3.38216629262463e-05,0.0,0.0,0.0,7.5,132.5,127.549270804205,1.40200811248379,376.400278399282,0.0,0,0,0,0.0057425741054828,0.0,0.0,1.0,1.00000000000025,4,True
891f2a67447ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,7,7,LT04,Skogs- och sprickdalslandskap,Skogs- och sprickdalslandskap,LABLAB PDF dominant R10 aggregated to R9,#2E6B3E,88792.98769909516,0.08879298769909516,100.0,88792.98769909516,99.99999999998322,88792.98769911006,1,,0.0,,False,False,False,False,LT04,Skogsklätt sprickdalslandskap,hög,-0.2689,-0.1802,2.6472,0.0959,-0.2988,875834.262289227,6125890.02030089,0,258.138348567913,0.0,0.0,0.0,0.0,0.843874068279523,0.895599618727045,0.0,0.077625781914408,961.554439367836,0.0,0.0,0.0,0.0,1.00000000000025,0.0,1.00000000000025,1.00000000000025,0.0,0.0,0.0,0.0,0.0,7.5,127.5,123.469615322372,1.43163344696131,258.138348567913,0.0,0,0,0,0.162200885282641,0.0,0.0772112802058087,1.0,1.00000000000025,5,True
891f2a6744bffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,7,7,LT04,Skogs- och sprickdalslandskap,Skogs- och sprickdalslandskap,LABLAB PDF dominant R10 aggregated to R9,#2E6B3E,88799.51846234314,0.08879951846234314,100.0,88799.51846234314,100.00000000002727,88799.51846231893,1,,0.0,,False,False,False,False,LT04,Skogsklätt sprickdalslandskap,hög,-0.1812,-0.1695,2.4245,-0.0166,-0.844,875363.219814664,6125543.96525986,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0209383341250694,0.0,544.277048647293,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,137.5,129.939318448557,1.81443215118508,0.0,0.0,0,0,0,0.0459029142003088,0.0,0.0,1.0,1.0,4,True
891f2a6744fffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,7,7,LT04,Skogs- och sprickdalslandskap,Skogs- och sprickdalslandskap,LABLAB PDF dominant R10 aggregated to R9,#2E6B3E,88797.59445429128,0.08879759445429128,100.0,88797.59445429128,100.000000000043,88797.59445425309,1,,0.0,,False,False,False,False,LT04,Skogsklätt sprickdalslandskap,hög,-0.2755,-0.053,2.5093,0.1289,-0.5422,875697.91095656,6125600.68487075,0,0.0,0.0,0.0,0.0,0.0,0.998727875093145,0.997079668308194,0.0,0.0,1065.21060614281,0.0,0.0,0.0,0.0,0.999999999999582,0.0,0.999999999999582,0.999999999999582,0.0,0.0,0.0,0.0,0.0,7.5,130.0,126.458559173585,1.4299929691968,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.999999999999582,3,True
891f2a67453ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,7,7,LT04,Skogs- och sprickdalslandskap,Skogs- och sprickdalslandskap,LABLAB PDF dominant R10 aggregated to R9,#2E6B3E,88783.22257913742,0.08878322257913743,100.0,88783.22257913742,100.00000000000314,88783.22257913463,1,,0.0,,False,False,False,False,LT04,Skogsklätt sprickdalslandskap,hög,-0.2223,-0.3849,2.5605,-0.0276,-0.307,875301.250665947,6126065.9018765,0,0.0,0.0,0.0,0.0,0.0,0.995822051772106,0.995043711676808,0.0,0.0,1406.67750846888,0.0,0.0,0.0,0.0,0.999999999999582,0.0,0.999999999999582,0.999999999999582,0.0,0.0,0.0,0.0,0.0,10.0,125.0,120.606183738033,2.15540090757935,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.999999999999582,3,True
891f2a67457ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,7,7,LT04,Skogs- och sprickdalslandskap,Skogs- och sprickdalslandskap,LABLAB PDF dominant R10 aggregated to R9,#2E6B3E,88792.2727122223,0.0887922727122223,100.0,88792.2727122223,99.99999999999476,88792.27271222696,1,,0.0,,False,False,False,False,LT04,Skogsklätt sprickdalslandskap,hög,-0.3968,-0.1352,2.4443,0.0069,-0.2924,875635.927118853,6126122.62343988,0,0.0,0.0,0.0,0.0,0.0,0.999999999999833,0.999999999999833,0.0,0.0,164.411904593223,0.0,0.0,0.0,0.0,0.999999999999833,0.0,0.999999999999833,0.999999999999833,0.0,0.0,0.0,0.0,0.0,10.0,132.5,126.597200388057,1.75967336088495,0.0,0.0,0,0,0,0.0187462882613709,0.0,0.0,1.0,0.999999999999833,4,True
891f2a6745bffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,7,7,LT04,Skogs- och sprickdalslandskap,Skogs- och sprickdalslandskap,LABLAB PDF dominant R10 aggregated to R9,#2E6B3E,88789.38319649454,0.08878938319649454,100.0,88789.38319649454,100.00000000001573,88789.38319648057,1,,0.0,,False,False,False,False,LT04,Skogsklätt sprickdalslandskap,hög,0.1002,-0.2848,2.0965,0.0332,-0.8113,875164.894694418,6125776.57912628,0,194.259154467111,0.0,0.0,0.0,0.0,0.84752116315329,0.729434291583838,0.0031094986340905,0.0,547.481839353298,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,135.0,126.563438254396,2.39291403025188,194.259154467111,0.0,0,0,0,0.0029959519574637,0.0,0.0,1.0,1.0,4,True
891f2a67463ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,7,7,LT04,Skogs- och sprickdalslandskap,Skogs- och sprickdalslandskap,LABLAB PDF dominant R10 aggregated to R9,#2E6B3E,88794.00448572915,0.08879400448572915,100.0,88794.00448572915,100.00000000001573,88794.00448571518,1,,0.0,,False,False,False,False,LT04,Skogsklätt sprickdalslandskap,hög,0.1247,-0.1483,2.4109,-0.0594,-0.8634,876367.306726153,6125714.12709112,0,84.5810803732224,0.0,0.0,0.0,0.0,0.9863619544796,0.982133423302975,0.0,0.0,628.035538785221,0.0,0.0,0.0,0.0,1.00000000000017,0.0,1.00000000000017,1.00000000000017,0.0,0.0,0.0,0.0,0.0,10.0,125.0,120.302168553878,1.60875871423661,84.5810803732224,0.0,0,0,0,0.0110230296643744,0.0,0.0,1.0,1.00000000000017,4,True
891f2a67467ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,7,7,LT04,Skogs- och sprickdalslandskap,Skogs- och sprickdalslandskap,LABLAB PDF dominant R10 aggregated to R9,#2E6B3E,88809.37986042257,0.08880937986042257,100.0,88809.37986042257,99.99999999998218,88809.3798604384,1,,0.0,,False,False,False,False,LT04,Skogsklätt sprickdalslandskap,hög,0.0013,-0.1013,2.4837,-0.0457,-1.0592,876702.011352021,6125770.84970062,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,253.254033422472,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.5,127.5,119.742383728503,2.16731794686877,0.0,0.0,0,0,0,9.2647063653739e-06,0.0,0.0,1.0,1.0,4,True
